id,สถานภาพ,วิธีรับเข้า,วุฒิ,คะแนนเฉลี่ยก่อนรับเข้า,จบการศึกษาจาก,หน่วยกิตที่ลงทะเบียน,หน่วยกิตที่ผ่าน,หน่วยกิตของหลักสูตร,คะแนนเฉลี่ยสะสม,GPA 2559/1,GPA 2559/2,GPA 2560/1,GPA 2560/2,GPA 2560/3,GPA 2561/1,GPA 2561/2,GPA 2561/3,GPA 2562/1,GPA 2562/2,GPA 2562/3,GPA 2563/1,GPA 2563/2,GPA 2563/3,GPA 2564/1,GPA 2564/2,GPA 2564/3,GPA 2565/1,GPA 2565/2,GPA 2565/3,GPA 2566/1,GPA 2566/2,GPA 2567/1,GPA 2567/2,GPA 2567/3,GPA 2568/1
331,สำเร็จการศึกษา,โควตา ปวช./ปวส.,ปวส.,,วิทยาลัยพณิชยการเชตุพน,131,131,128,3.25,0,0,0,0,0,0,0,0,0,0,0,2.83,2.83,2.83,2.95,2.8,2.87,0,0,0,0,0,0,0,0,0
332,สำเร็จการศึกษา,โควตา ปวช./ปวส.,ปวส.,3.12,วิทยาลัยพณิชยการเชตุพน,131,131,128,3.05,0,0,0,0,0,0,0,0,0,0,0,2.83,2.92,2.91,2.99,2.86,2.94,0,0,0,0,0,0,0,0,0
333,สำเร็จการศึกษา,โควตา ปวช./ปวส.,ปวส.,3.63,วิทยาลัยอาชีวศึกษาเอี่ยมละออ,138,132,128,2.41,0,0,0,0,0,0,0,0,0,0,0,2.67,2.81,2.84,3.04,2.92,2.99,0,0,0,0,0,0,0,0,0
334,สำเร็จการศึกษา,โควตา ปวช./ปวส.,ปวส.,3.78,วิทยาลัยอาชีวศึกษาเอี่ยมละออ,135,132,128,2.78,0,0,0,0,0,0,0,0,2.25,2.31,0,2.4,2.6,2.59,2.56,2.48,2.48,0,0,0,0,0,0,0,0,0
335,สำเร็จการศึกษา,โควตา ปวช./ปวส.,ปวส.,2.8,วิทยาลัยพณิชยการเชตุพน,131,128,128,2.94,0,0,0,0,0,0,0,0,2.75,2.6,0,2.49,2.64,2.61,0,0,0,0,0,0,0,0,0,0,0,0
336,สำเร็จการศึกษา,โควตา ปวช./ปวส.,ปวส.,3.36,วิทยาลัยอาชีวศึกษาเอี่ยมละออ,138,132,128,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,3.5,3.41,3.42,3.29,3.35,0,0,0,0,0,0
337,สำเร็จการศึกษา,โควตา ปวช./ปวส.,ปวส.,3.29,วิทยาลัยพณิชยการเชตุพน,128,128,128,3.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.42,3.62,3.56,3.62,3.65,3.66,0,0,0,0,0,0
338,สำเร็จการศึกษา,โควตา ปวช./ปวส.,ปวส.,3.44,วิทยาลัยพณิชยการเชตุพน,131,131,128,3.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.62,2.73,2.75,2.87,2.78,2.88,2.85,0,0,0,0,0
339,สำเร็จการศึกษา,โควตา ปวช./ปวส.,ปวส.,3.53,วิทยาลัยอาชีวศึกษาเอี่ยมละออ,135,132,128,2.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.08,3.12,3.12,3.26,3.19,3.23,0,0,0,0,0,0
340,สำเร็จการศึกษา,โควตา ปวช./ปวส.,ปวส.,3.42,วิทยาลัยพณิชยการเชตุพน,128,128,128,2.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.75,2.73,2.78,2.77,2.7,2.81,0,0,0,0,0,0
341,สำเร็จการศึกษา,รับตรง ปวช./ปวส.,ปวส.,2.91,วิทยาลัยพณิชยการเชตุพน,128,128,128,3.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3.19,3.12,3.13,3.12,3.15,3.18,0,0,0,0,0
342,สำเร็จการศึกษา,รับตรง ปวช./ปวส.,ปวส.,2.54,วิทยาลัยพณิชยการเชตุพน,134,128,128,2.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.58,3.54,3.38,3.51,3.58,3.6,0,0,0,0,0,0
343,สำเร็จการศึกษา,รับตรง ปวช./ปวส.,ปวส.,3.45,วิทยาลัยอาชีวศึกษาเอี่ยมละออ,147,135,128,2.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.92,3.04,3.06,3.24,3.15,3.22,0,0,0,0,0,0
344,สำเร็จการศึกษา,รับตรง ปวช./ปวส.,ปวส.,3.89,วิทยาลัยเทคโนโลยีสยาม (สยามเทค),129,129,128,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3.19,3.23,3.28,3.16,3.26,3.22,0,0,0,0,0
345,สำเร็จการศึกษา,รับตรง ปวช./ปวส.,ปวส.,2.74,วิทยาลัยพณิชยการเชตุพน,131,128,128,2.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.33,3.35,3.38,3.49,3.44,3.47,0,0,0,0,0,0
346,สำเร็จการศึกษา,รับตรง ปวช./ปวส.,ปวส.,3.54,วิทยาลัยอาชีวศึกษาเอี่ยมละออ,138,132,128,2.38,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3.14,2.96,2.94,3.08,2.96,3.01,0,0,0,0,0,0
347,สำเร็จการศึกษา,รับตรง ปวช./ปวส.,ปวส.,2.91,วิทยาลัยพณิชยการเชตุพน,134,131,128,3.05,0,0,0,0,0,2.2,2.5,2.57,2.5,2.63,2.66,2.75,2.77,0,0,0,0,0,0,0,0,0,0,0,0,0
348,สำเร็จการศึกษา,รับตรง ปวช./ปวส.,ปวส.,2.96,วิทยาลัยเทคนิคประจวบคีรีขันธ์,135,135,128,2.65,0,0,0,0,0,2.67,2.69,2.72,2.85,2.99,0,3.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0
349,สำเร็จการศึกษา,รับตรง ปวช./ปวส.,ปวส.,2.33,วิทยาลัยพณิชยการเชตุพน,138,129,128,3.11,0,0,0,0,0,3.25,2.73,2.73,2.62,2.74,2.76,2.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350,สำเร็จการศึกษา,โควตา ปวช./ปวส.,ปวส.,3.18,วิทยาลัยเทคโนโลยีบริหารธุรกิจยานนาวา,134,131,128,2.71,0,0,0,0,0,2.1,2.58,2.72,3.04,3.2,0,3.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0
351,สำเร็จการศึกษา,รับตรง ปวช./ปวส.,ปวส.,3.17,วิทยาลัยเทคโนโลยีสหะพาณิชย์บริหารธุรกิจ,131,131,128,2.87,0,0,0,0,0,2.42,2.42,2.43,2.53,2.59,2.63,2.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0
352,สำเร็จการศึกษา,โควตา ปวช./ปวส.,ปวช.,2.96,วิทยาลัยพณิชยการเชตุพน,128,128,128,3.34,0,0,0,0,0,3.08,2.96,2.97,3.11,3.1,0,3.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
353,สำเร็จการศึกษา,โควตา ปวช./ปวส.,ปวช.,3.37,วิทยาลัยพณิชยการเชตุพน,128,128,128,3.16,0,0,0,0,0,3.9,3.33,3.3,3.37,3.32,0,3.37,3.36,0,0,0,0,0,0,0,0,0,0,0,0,0
354,ถอนชื่อออกจากทะเบียนนักศึกษา,โควตา ปวช./ปวส.,ปวช.,3.17,วิทยาลัยเทคโนโลยีเมืองชลพณิชยการ,18,18,128,2.58,0,0,0,0,0,4,3.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
355,ถอนชื่อออกจากทะเบียนนักศึกษา,โควตา ปวช./ปวส.,ปวช.,3.15,วิทยาลัยเทคโนโลยีเมืองชลพณิชยการ,18,15,128,2.16,0,0,0,0,0,0,3.5,3.5,3.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
356,สำเร็จการศึกษา,รับตรง ปวช./ปวส.,ปวช.,2.3,วิทยาลัยพณิชยการเชตุพน,128,128,128,2.46,0,0,0,0,0,2.42,2.58,2.66,2.99,3.18,0,3.23,3.24,0,0,0,0,0,0,0,0,0,0,0,0,0
357,สำเร็จการศึกษา,TCAS สถานศึกษาเครือข่าย (สถานศึกษาส่งรายชื่อผู้สมัคร),มัธยมศึกษาตอนปลาย (ม.6),2.52,โรงเรียนมัธยมด่านสำโรง,131,128,128,2.68,0,0,0,0,0,2.25,2.46,2.56,2.76,2.81,0,2.86,2.87,0,0,0,0,0,0,0,0,0,0,0,0,0
358,สำเร็จการศึกษา,TCAS สถานศึกษาเครือข่าย (สถานศึกษาส่งรายชื่อผู้สมัคร),มัธยมศึกษาตอนปลาย (ม.6),2.39,โรงเรียนเตรียมอุดมศึกษาน้อมเกล้า สมุทรปราการ,128,128,128,2.17,0,0,0,0,0,2.7,2.71,2.68,2.94,3.05,0,3.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
359,ปกติ,TCAS สถานศึกษาเครือข่าย (สถานศึกษาส่งรายชื่อผู้สมัคร),มัธยมศึกษาตอนปลาย (ม.6),2.36,โรงเรียนเตรียมอุดมศึกษาน้อมเกล้า สมุทรปราการ,137,125,128,2.11,0,0,0,0,0,3.33,3.23,3.31,3.46,3.51,0,3.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360,สำเร็จการศึกษา,TCAS สถานศึกษาเครือข่าย (สถานศึกษาส่งรายชื่อผู้สมัคร),มัธยมศึกษาตอนปลาย (ม.6),2.29,โรงเรียนวัดราชโอรส,131,128,128,2.36,0,0,0,0,0,1.9,1.79,1.93,2.06,2.1,2.15,2.22,2.21,0,0,0,0,0,0,0,0,0,0,0,0,0
361,สำเร็จการศึกษา,TCAS สถานศึกษาเครือข่าย (สถานศึกษาส่งรายชื่อผู้สมัคร),มัธยมศึกษาตอนปลาย (ม.6),3.85,โรงเรียนสวนรัฐวิทยา,128,128,128,3.59,0,0,0,0,0,2.2,2.25,2.32,2.38,2.42,2.48,2.61,2.62,0,0,0,0,0,0,0,0,0,0,0,0,0
362,โอนย้ายคณะ/สาขาวิชา/ภาค,รับตรง ปวช./ปวส.,ปวช.,2.04,วิทยาลัยเทคโนโลยีสารสาสน์,66,42,128,2.03,0,0,0,0,0,2.83,2.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
363,ถอนชื่อออกจากทะเบียนนักศึกษา,รับตรง ปวช./ปวส.,ปวช.,2.73,วิทยาลัยเทคโนโลยีบริหารธุรกิจยานนาวา,119,93,128,2.4,0,0,0,0,0,0,0,2.67,2.93,2.96,0,3.09,3.14,0,0,0,0,0,0,0,0,0,0,0,0,0
364,ลาออก,TCAS สถานศึกษาเครือข่าย (สถานศึกษาส่งรายชื่อผู้สมัคร),มัธยมศึกษาตอนปลาย (ม.6),2.89,โรงเรียนมัธยมสุวิทย์เสรีอนุสรณ์,3,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
365,สำเร็จการศึกษา,TCAS สถานศึกษาเครือข่าย (สถานศึกษาส่งรายชื่อผู้สมัคร),มัธยมศึกษาตอนปลาย (ม.6),2.76,โรงเรียนอัสสัมชัญ,128,128,128,2.87,0,0,0,0,0,0,0,0,0,0,0,2,2.27,2.44,2.7,2.68,2.75,0,0,0,0,0,0,0,0,0
366,สำเร็จการศึกษา,TCAS สถานศึกษาเครือข่าย (สถานศึกษาส่งรายชื่อผู้สมัคร),มัธยมศึกษาตอนปลาย (ม.6),2.72,โรงเรียนพระแม่มารี (สาทร),128,128,128,2.94,0,0,0,0,0,0,0,0,0,0,0,1.8,2.25,2.19,2.45,2.34,2.41,2.34,2.29,2.31,0,0,0,0,0,0
367,ถอนชื่อออกจากทะเบียนนักศึกษา,TCAS สถานศึกษาเครือข่าย (สถานศึกษาส่งรายชื่อผู้สมัคร),มัธยมศึกษาตอนปลาย (ม.6),2.24,โรงเรียนราชประชาสมาสัย ฝ่ายมัธยม รัชดาภิเษก ในพระบรมราชูปถัมภ์,18,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2.42,0,0,0,0,0,0,0,0,0,0,0,0
368,สำเร็จการศึกษา,TCAS สถานศึกษาเครือข่าย (สถานศึกษาส่งรายชื่อผู้สมัคร),มัธยมศึกษาตอนปลาย (ม.6),2.37,โรงเรียนรัตนโกสินทร์สมโภชบางขุนเทียน,128,128,128,3.09,0,0,0,0,0,0,0,0,0,0,0,2.17,2.46,2.54,2.76,2.54,2.56,2.48,2.43,2.46,0,0,0,0,0,0
369,ลาออก,TCAS สถานศึกษาเครือข่าย (สถานศึกษาส่งรายชื่อผู้สมัคร),มัธยมศึกษาตอนปลาย (ม.6),3.38,โรงเรียนบางมดวิทยา “สีสุกหวาดจวนอุปถัมภ์”,72,69,128,1.95,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2.86,2.61,2.81,2.85,0,0,0,0,0,0,0,0
370,สำเร็จการศึกษา,TCAS สถานศึกษาเครือข่าย (สถานศึกษาส่งรายชื่อผู้สมัคร),มัธยมศึกษาตอนปลาย (ม.6),3.46,โรงเรียนมัธยมวัดสุทธาราม,128,128,128,2.98,0,0,0,0,0,0,0,0,0,0,0,2.3,2.67,2.7,2.84,2.74,2.81,0,0,0,0,0,0,0,0,0
371,สำเร็จการศึกษา,TCAS สถานศึกษาเครือข่าย (สถานศึกษาส่งรายชื่อผู้สมัคร),มัธยมศึกษาตอนปลาย (ม.6),2.87,โรงเรียนมัธยมวัดสุทธาราม,131,128,128,2.62,0,0,0,0,0,0,0,0,0,0,0,1.8,2.23,2.25,2.45,2.29,2.36,2.38,0,0,0,0,0,0,0,0
372,สำเร็จการศึกษา,TCAS สถานศึกษาเครือข่าย (สถานศึกษาส่งรายชื่อผู้สมัคร),มัธยมศึกษาตอนปลาย (ม.6),3.1,โรงเรียนบางมดวิทยา “สีสุกหวาดจวนอุปถัมภ์”,134,128,128,2.28,0,0,0,0,0,0,0,0,0,0,0,2.83,3.12,3.09,3.13,2.98,3.05,3.06,0,3.05,0,0,0,0,0,0
373,ถอนชื่อออกจากทะเบียนนักศึกษา,TCAS สถานศึกษาเครือข่าย (สถานศึกษาส่งรายชื่อผู้สมัคร),มัธยมศึกษาตอนปลาย (ม.6),2.26,โรงเรียนพระแม่มารี (สาทร),39,15,128,1.83,0,0,0,0,0,0,0,0,0,0,0,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
374,ถอนชื่อออกจากทะเบียนนักศึกษา,TCAS สถานศึกษาเครือข่าย (สถานศึกษาส่งรายชื่อผู้สมัคร),มัธยมศึกษาตอนปลาย (ม.6),2.78,โรงเรียนราชประชาสมาสัย ฝ่ายมัธยม รัชดาภิเษก ในพระบรมราชูปถัมภ์,39,15,128,1,0,0,0,0,0,0,0,0,0,0,0,2,2.5,2.59,2.77,0,0,0,0,0,0,0,0,0,0,0
375,สำเร็จการศึกษา,TCAS สถานศึกษาเครือข่าย (สถานศึกษาส่งรายชื่อผู้สมัคร),มัธยมศึกษาตอนปลาย (ม.6),2.97,โรงเรียนพระแม่มารี (สาทร),128,128,128,3.73,0,0,0,0,0,0,0,0,0,0,0,0,3.12,3.08,3.27,2.81,2.93,2.91,0,0,0,0,0,0,0,0
376,ถอนชื่อออกจากทะเบียนนักศึกษา,TCAS สถานศึกษาเครือข่าย (สถานศึกษาส่งรายชื่อผู้สมัคร),มัธยมศึกษาตอนปลาย (ม.6),3.03,โรงเรียนบางมดวิทยา “สีสุกหวาดจวนอุปถัมภ์”,54,45,128,1.86,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,3.11,2.94,2.94,3.13,0,0,0,0,0,0,0,0
377,สำเร็จการศึกษา,TCAS สถานศึกษาเครือข่าย (สถานศึกษาส่งรายชื่อผู้สมัคร),มัธยมศึกษาตอนปลาย (ม.6),3.68,โรงเรียนมัธยมสุวิทย์เสรีอนุสรณ์,128,128,128,2.9,0,0,0,0,0,0,0,0,0,0,0,2.75,2.77,2.75,2.95,2.83,2.91,2.91,0,2.91,0,0,0,0,0,0
378,สำเร็จการศึกษา,TCAS สถานศึกษาเครือข่าย (สถานศึกษาส่งรายชื่อผู้สมัคร),มัธยมศึกษาตอนปลาย (ม.6),2.35,โรงเรียนสุรศักดิ์มนตรี,128,128,128,3.31,0,0,0,0,0,0,0,0,0,0,0,2.5,2.77,2.88,2.97,2.83,2.91,0,0,0,0,0,0,0,0,0
379,สำเร็จการศึกษา,TCAS สถานศึกษาเครือข่าย (สถานศึกษาส่งรายชื่อผู้สมัคร),มัธยมศึกษาตอนปลาย (ม.6),3.23,โรงเรียนวัดสุทธิวราราม,131,131,128,2.76,0,0,0,0,0,0,0,0,0,0,0,3,3.27,3.25,3.35,3.3,3.32,0,0,0,0,0,0,0,0,0
380,ถอนชื่อออกจากทะเบียนนักศึกษา,TCAS สถานศึกษาเครือข่าย (สถานศึกษาส่งรายชื่อผู้สมัคร),มัธยมศึกษาตอนปลาย (ม.6),3.44,โรงเรียนบางปะกอกวิทยาคม,36,30,128,1.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
381,สำเร็จการศึกษา,TCAS สถานศึกษาเครือข่าย (สถานศึกษาส่งรายชื่อผู้สมัคร),มัธยมศึกษาตอนปลาย (ม.6),3.18,โรงเรียนทวีธาภิเศก,128,128,128,3.23,0,0,0,0,0,0,0,0,0,0,0,3.75,3.77,3.75,3.8,3.69,3.66,0,0,0,0,0,0,0,0,0
382,ถอนชื่อออกจากทะเบียนนักศึกษา,TCAS สถานศึกษาเครือข่าย (สถานศึกษาส่งรายชื่อผู้สมัคร),มัธยมศึกษาตอนปลาย (ม.6),2.42,โรงเรียนราชประชาสมาสัย ฝ่ายมัธยม รัชดาภิเษก ในพระบรมราชูปถัมภ์,18,0,128,0,0,0,0,0,0,0,0,0,0,0,0,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
383,สำเร็จการศึกษา,TCAS สถานศึกษาเครือข่าย (สถานศึกษาส่งรายชื่อผู้สมัคร),มัธยมศึกษาตอนปลาย (ม.6),2.85,โรงเรียนถาวรานุกูล,128,128,128,3.51,0,0,0,0,0,0,0,0,0,0,0,3.6,3.46,3.43,3.53,3.45,3.51,0,0,0,0,0,0,0,0,0
384,ถอนชื่อออกจากทะเบียนนักศึกษา,TCAS สถานศึกษาเครือข่าย (สถานศึกษาส่งรายชื่อผู้สมัคร),มัธยมศึกษาตอนปลาย (ม.6),2.35,โรงเรียนสวนกุหลาบวิทยาลัย,131,125,128,2.45,0,0,0,0,0,0,0,0,0,0,0,3,3.55,3.61,3.68,3.72,3.75,0,0,0,0,0,0,0,0,0
385,พ้นสภาพนักศึกษา,TCAS สถานศึกษาเครือข่าย (สถานศึกษาส่งรายชื่อผู้สมัคร),มัธยมศึกษาตอนปลาย (ม.6),2.25,โรงเรียนเตรียมอุดมศึกษาพัฒนาการ,33,12,128,0.65,0,0,0,0,0,0,0,0,0,0,0,2,2.2,2.09,0,0,0,0,0,0,0,0,0,0,0,0
386,สำเร็จการศึกษา,TCAS สถานศึกษาเครือข่าย (สถานศึกษาส่งรายชื่อผู้สมัคร),มัธยมศึกษาตอนปลาย (ม.6),2.92,โรงเรียนศรีอยุธยา ในพระอุปถัมภ์ฯ,137,128,128,2.66,0,0,0,0,0,0,0,0,0,0,0,1.92,2.58,2.59,2.77,2.66,2.66,0,0,0,0,0,0,0,0,0
387,สำเร็จการศึกษา,TCAS สถานศึกษาเครือข่าย (สถานศึกษาส่งรายชื่อผู้สมัคร),มัธยมศึกษาตอนปลาย (ม.6),2.5,โรงเรียนสายปัญญา ในพระบรมราชินูปถัมภ์,140,128,128,2.54,0,0,0,0,0,0,0,0,0,0,0,3.25,3.31,3.31,3.31,3.24,3.29,0,0,0,0,0,0,0,0,0
388,ถอนชื่อออกจากทะเบียนนักศึกษา,TCAS สถานศึกษาเครือข่าย (สถานศึกษาส่งรายชื่อผู้สมัคร),เทียบเท่า ม.6 (กศน.),2.51,ศูนย์การศึกษานอกระบบและการศึกษาตามอัธยาศัยอำเภอชุมแสง,18,3,128,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4,3.31,0,0,0,0,0,0,0,0,0,0
389,สำเร็จการศึกษา,TCAS สถานศึกษาเครือข่าย (สถานศึกษาส่งรายชื่อผู้สมัคร),มัธยมศึกษาตอนปลาย (ม.6),2.29,โรงเรียนปทุมคงคา,128,128,128,2.98,0,0,0,0,0,0,0,0,0,0,0,2.75,3,3.03,3.17,3.08,3.15,0,0,0,0,0,0,0,0,0
390,สำเร็จการศึกษา,โควตา ปวช./ปวส.,ปวส.,3.19,วิทยาลัยพณิชยการเชตุพน,134,134,128,3.34,0,0,0,0,0,0,0,0,0,0,0,1.9,2.36,2.43,2.59,2.48,2.53,0,0,0,0,0,0,0,0,0
391,สำเร็จการศึกษา,โควตา ปวช./ปวส.,ปวส.,3.41,วิทยาลัยพณิชยการเชตุพน,134,134,128,3.68,0,0,0,0,0,0,0,0,0,0,0,2.33,2.75,2.8,2.85,2.68,2.71,2.65,0,0,0,0,0,0,0,0
392,สำเร็จการศึกษา,โควตา ปวช./ปวส.,ปวส.,2.77,วิทยาลัยพณิชยการเชตุพน,131,131,128,2.84,0,0,0,0,0,0,0,0,0,0,0,2.4,2.71,2.87,3.04,2.98,3.03,0,0,0,0,0,0,0,0,0
393,สำเร็จการศึกษา,โควตา ปวช./ปวส.,ปวส.,3.1,วิทยาลัยพณิชยการเชตุพน,134,134,128,3.23,0,0,0,0,0,0,0,0,0,0,0,1.8,2.45,2.43,2.59,2.44,2.48,2.52,0,0,0,0,0,0,0,0
394,สำเร็จการศึกษา,รับตรง ปวช./ปวส.,ปวส.,2.82,วิทยาลัยเทคโนโลยีพณิชยการราชดำเนิน,135,135,128,2.81,0,0,0,0,0,0,0,0,0,0,0,2.83,3.04,3.09,3.1,3.01,2.98,2.99,0,0,0,0,0,0,0,0
395,สำเร็จการศึกษา,รับตรง ปวช./ปวส.,ปวส.,2.95,วิทยาลัยพณิชยการเชตุพน,131,131,128,3.18,0,0,0,0,0,0,0,0,0,0,0,2.92,3.15,3.19,3.31,3.15,3.22,0,0,0,0,0,0,0,0,0
396,สำเร็จการศึกษา,รับตรง ปวช./ปวส.,ปวส.,3.24,วิทยาลัยพณิชยการเชตุพน,131,131,128,3.6,0,0,0,0,0,0,0,0,0,0,0,2.2,2.5,2.4,2.54,2.46,2.52,0,0,0,0,0,0,0,0,0
397,สำเร็จการศึกษา,รับตรง ปวช./ปวส.,ปวส.,2.89,วิทยาลัยพณิชยการเชตุพน,134,134,128,3.23,0,0,0,0,0,0,0,0,0,0,0,2.58,2.81,2.75,2.97,2.89,2.9,0,0,0,0,0,0,0,0,0
398,สำเร็จการศึกษา,รับตรง ปวช./ปวส.,ปวส.,2.83,วิทยาลัยพณิชยการเชตุพน,134,134,128,3.14,0,0,0,0,0,0,0,0,0,0,0,2.33,2.88,2.66,2.77,2.68,2.73,2.73,0,2.76,0,0,0,0,0,0
399,สำเร็จการศึกษา,รับตรง ปวช./ปวส.,ปวส.,3.3,วิทยาลัยพณิชยการเชตุพน,134,134,128,3.47,0,0,0,0,0,2.5,2.38,2.41,2.68,2.76,0,2.78,0,0,0,2.81,0,2.8,0,2.82,0,0,0,0,0,0
400,สำเร็จการศึกษา,รับตรง ปวช./ปวส.,ปวส.,3.09,วิทยาลัยพณิชยการเชตุพน,134,134,128,2.97,0,0,0,0,0,0,0,0,2.25,2.46,0,2.57,2.68,2.7,2.71,0,0,0,0,0,0,0,0,0,0,0
401,ถอนชื่อออกจากทะเบียนนักศึกษา,รับตรง ปวช./ปวส.,ปวส.,2.77,วิทยาลัยเทคโนโลยีมิตรพลบริหารธุรกิจ,57,39,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
402,สำเร็จการศึกษา,รับตรง ปวช./ปวส.,ปวส.,3.87,วิทยาลัยเทคโนโลยีบริหารธุรกิจยานนาวา,140,137,128,2.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.75,2.69,2.78,2.94,2.87,2.9,0,0,0,0,0,0
403,ถอนชื่อออกจากทะเบียนนักศึกษา,รับตรง ปวช./ปวส.,ปวส.,2.57,วิทยาลัยเทคนิคสมุทรปราการ,48,30,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
404,ถอนชื่อออกจากทะเบียนนักศึกษา,รับตรง ปวช./ปวส.,ปวส.,3.05,วิทยาลัยอาชีวศึกษาอุตรดิตถ์,55,37,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
405,ถอนชื่อเนื่องจากไม่ชำระเงินค่าขึ้นทะเบียนนักศึกษาใหม่,รับตรง ปวช./ปวส.,,,โรงเรียน -,45,45,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
406,ลาออกเนื่องจากสาขาไม่เปิดการเรียนการสอน,รับตรง ปวช./ปวส.,ปวส.,3.48,วิทยาลัยเทคนิคร้อยเอ็ด,37,37,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
407,ถอนชื่อเนื่องจากไม่ชำระเงินค่าขึ้นทะเบียนนักศึกษาใหม่,รับตรง ปวช./ปวส.,,,โรงเรียน -,45,45,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
408,ถอนชื่อเนื่องจากไม่ชำระเงินค่าขึ้นทะเบียนนักศึกษาใหม่,รับตรง ปวช./ปวส.,,,โรงเรียน -,45,45,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
